Date,Open,High,Low,Close,Adj Close,Volume
2020-02-12,40600.000000,40720.000000,40400.000000,40560.000000,39201.195313,761000
2020-02-13,40400.000000,40470.000000,40040.000000,40190.000000,38843.593750,878600
2020-02-14,39980.000000,40030.000000,39500.000000,39840.000000,38505.320313,934000
2020-02-17,39840.000000,40150.000000,39670.000000,40000.000000,38659.957031,928200
2020-02-18,39900.000000,39970.000000,39710.000000,39790.000000,38456.992188,694200
2020-02-19,39920.000000,40210.000000,39830.000000,40050.000000,38708.281250,918700
2020-02-20,40500.000000,40540.000000,40020.000000,40100.000000,38756.609375,738300
2020-02-21,40000.000000,40050.000000,39860.000000,39950.000000,38611.632813,915500
2020-02-25,38100.000000,39490.000000,38100.000000,39230.000000,37915.753906,1301200
2020-02-26,39230.000000,39230.000000,38450.000000,38960.000000,37654.796875,1119500
2020-02-27,38580.000000,38840.000000,38000.000000,38190.000000,36910.593750,1111300
2020-02-28,36800.000000,37250.000000,36080.000000,36270.000000,35054.914063,2299600
2020-03-02,36100.000000,37890.000000,35900.000000,37090.000000,35847.445313,2147900
2020-03-03,37850.000000,37990.000000,36680.000000,36800.000000,35567.164063,1860600
2020-03-04,36430.000000,37600.000000,36430.000000,37250.000000,36002.085938,1088000
2020-03-05,37900.000000,38170.000000,37410.000000,37920.000000,36649.640625,1232400
2020-03-06,37700.000000,38090.000000,37070.000000,37410.000000,36156.726563,1273600
2020-03-09,36480.000000,36740.000000,35630.000000,35930.000000,34726.304688,2032600
2020-03-10,35000.000000,36520.000000,33980.000000,36190.000000,34977.597656,2255000
2020-03-11,36060.000000,36860.000000,35410.000000,35470.000000,34281.714844,1506400
2020-03-12,35000.000000,35360.000000,33950.000000,34820.000000,33653.496094,2118300
2020-03-13,33080.000000,34500.000000,31880.000000,33220.000000,32107.095703,3190900
2020-03-16,33900.000000,34860.000000,32930.000000,32950.000000,31846.140625,2157800
2020-03-17,32500.000000,35360.000000,32200.000000,34880.000000,33711.484375,3190700
2020-03-18,35360.000000,36320.000000,35250.000000,35510.000000,34320.375000,1854200
2020-03-19,35510.000000,37500.000000,35510.000000,37230.000000,35982.753906,2465200
2020-03-23,37400.000000,38430.000000,37110.000000,37810.000000,36543.328125,1910900
2020-03-24,38810.000000,38890.000000,38160.000000,38610.000000,37316.523438,1513700
2020-03-25,39500.000000,39640.000000,38970.000000,39640.000000,38312.019531,1510900
2020-03-26,39230.000000,39980.000000,38850.000000,39730.000000,38399.003906,1408000
2020-03-27,40000.000000,40400.000000,39430.000000,40400.000000,39046.558594,1620000
2020-03-30,39470.000000,40990.000000,39160.000000,40930.000000,40378.363281,1480200
2020-03-31,41560.000000,42490.000000,41150.000000,41610.000000,41049.199219,1926000
2020-04-01,41800.000000,42690.000000,41510.000000,41950.000000,41384.617188,1917600
2020-04-02,42510.000000,42670.000000,41110.000000,41330.000000,40772.972656,1675600
2020-04-03,41810.000000,42560.000000,41510.000000,41880.000000,41315.558594,1244500
2020-04-06,42350.000000,43200.000000,42190.000000,42920.000000,42341.542969,1537100
2020-04-07,43250.000000,43500.000000,42370.000000,43190.000000,42607.902344,1728500
2020-04-08,43000.000000,43640.000000,42700.000000,43590.000000,43002.511719,1690300
2020-04-09,43450.000000,43730.000000,43050.000000,43730.000000,43140.625000,1237600
2020-04-10,43370.000000,44500.000000,43280.000000,44370.000000,43772.000000,1291200
2020-04-13,44500.000000,44750.000000,44100.000000,44310.000000,43712.808594,819000
2020-04-14,44590.000000,45500.000000,44360.000000,45480.000000,44867.039063,1417700
2020-04-15,45990.000000,46930.000000,45900.000000,46730.000000,46100.195313,1754400
2020-04-16,46450.000000,47170.000000,46370.000000,47000.000000,46366.554688,1385600
2020-04-17,47000.000000,47100.000000,46070.000000,46830.000000,46198.843750,1711600
2020-04-20,46660.000000,46810.000000,45800.000000,45930.000000,45310.976563,1163800
2020-04-21,45310.000000,46380.000000,45260.000000,46030.000000,45409.628906,1229700
2020-04-22,47000.000000,47090.000000,46210.000000,46980.000000,46346.824219,1597000
2020-04-23,47200.000000,47270.000000,46440.000000,46660.000000,46031.136719,1024400
2020-04-24,46410.000000,46990.000000,46390.000000,46900.000000,46267.902344,832700
2020-04-27,46790.000000,47150.000000,46710.000000,46840.000000,46208.710938,802000
2020-04-28,46250.000000,46580.000000,45940.000000,46220.000000,45597.066406,924500
2020-04-30,45730.000000,45790.000000,44520.000000,44650.000000,44048.226563,1775900
2020-05-01,44800.000000,45250.000000,44530.000000,44650.000000,44048.226563,1033100
2020-05-07,45110.000000,46100.000000,45000.000000,46100.000000,45478.683594,1507900
2020-05-08,45340.000000,45500.000000,43510.000000,44300.000000,43702.945313,2483700
2020-05-11,44370.000000,44380.000000,43100.000000,43640.000000,43051.839844,1431800
2020-05-12,44050.000000,45090.000000,44050.000000,44850.000000,44245.531250,1304100
2020-05-13,44680.000000,45000.000000,44330.000000,45000.000000,44393.507813,823100
2020-05-14,44420.000000,45250.000000,44410.000000,44770.000000,44166.609375,819400
2020-05-15,44700.000000,45090.000000,44450.000000,45010.000000,44403.375000,796700
2020-05-18,45180.000000,45340.000000,44420.000000,44550.000000,43949.574219,722500
2020-05-19,44340.000000,44430.000000,43630.000000,43980.000000,43387.257813,1118100
2020-05-20,44200.000000,44630.000000,44150.000000,44210.000000,43614.156250,894100
2020-05-21,44490.000000,45220.000000,44330.000000,45060.000000,44452.699219,986800
2020-05-22,45060.000000,45220.000000,44660.000000,44880.000000,44275.125000,628100
2020-05-25,45150.000000,45250.000000,44420.000000,44600.000000,43998.902344,598300
2020-05-26,44620.000000,44720.000000,44370.000000,44600.000000,43998.902344,649200
2020-05-27,44300.000000,44440.000000,43910.000000,44100.000000,43505.640625,879500
2020-05-28,43890.000000,44170.000000,43510.000000,43860.000000,43268.875000,1009300
2020-05-29,44190.000000,44460.000000,43530.000000,43540.000000,42953.187500,1349600
2020-06-01,44270.000000,44590.000000,44120.000000,44460.000000,43860.789063,1129700
2020-06-02,44140.000000,44340.000000,43930.000000,44070.000000,43476.042969,787400
2020-06-03,43950.000000,44760.000000,43860.000000,44630.000000,44028.496094,1134900
2020-06-04,44990.000000,45240.000000,44650.000000,45240.000000,44630.273438,1117700
2020-06-05,45450.000000,45960.000000,45400.000000,45850.000000,45232.054688,999000
2020-06-08,46140.000000,46150.000000,44840.000000,45070.000000,44462.566406,1041000
2020-06-09,44860.000000,45260.000000,44660.000000,45200.000000,44590.812500,594600
2020-06-10,45250.000000,45580.000000,45130.000000,45340.000000,44728.925781,576300
2020-06-11,45860.000000,47280.000000,45830.000000,47030.000000,46396.148438,2228900
2020-06-12,47020.000000,47960.000000,46400.000000,47640.000000,46997.929688,1743900
2020-06-15,47520.000000,48210.000000,46860.000000,46970.000000,46336.957031,1209400
2020-06-16,47930.000000,48220.000000,47260.000000,47590.000000,46948.601563,973700
2020-06-17,48210.000000,48970.000000,48130.000000,48740.000000,48083.105469,1376800
2020-06-18,49500.000000,50180.000000,49350.000000,50110.000000,49434.640625,1752300
2020-06-19,50170.000000,50520.000000,49770.000000,50520.000000,49839.113281,1319000
2020-06-22,50210.000000,50600.000000,50020.000000,50150.000000,49474.101563,714200
2020-06-23,50130.000000,50130.000000,49160.000000,49200.000000,48536.902344,1165800
2020-06-24,48680.000000,49470.000000,48460.000000,49390.000000,48724.343750,911400
2020-06-25,48630.000000,49050.000000,48150.000000,48270.000000,47619.437500,953300
2020-06-26,48020.000000,48650.000000,47750.000000,48500.000000,47846.339844,702900
2020-06-29,48230.000000,48540.000000,47860.000000,48040.000000,47392.539063,611600
2020-06-30,48160.000000,48290.000000,47890.000000,48010.000000,47362.941406,690000
2020-07-01,48340.000000,48420.000000,47640.000000,47790.000000,47145.906250,590900
2020-07-02,48500.000000,48960.000000,47930.000000,48290.000000,47639.167969,1011400
2020-07-03,48520.000000,50040.000000,48420.000000,50020.000000,49345.851563,1407100
2020-07-06,49950.000000,50500.000000,49580.000000,50430.000000,49750.328125,909100
2020-07-07,50700.000000,51910.000000,50500.000000,51560.000000,50865.097656,1221600
2020-07-08,51350.000000,51350.000000,49630.000000,49630.000000,48961.109375,1413200
2020-07-09,50000.000000,50070.000000,49470.000000,49650.000000,48980.839844,992200
2020-07-10,49570.000000,49650.000000,48680.000000,48680.000000,48023.914063,899400
2020-07-13,48780.000000,48950.000000,48230.000000,48800.000000,48142.292969,780400
2020-07-14,48300.000000,48810.000000,47710.000000,48100.000000,47451.730469,894000
2020-07-15,48400.000000,48800.000000,47980.000000,48710.000000,48053.507813,867700
2020-07-16,48040.000000,48340.000000,47600.000000,47750.000000,47106.445313,986500
2020-07-17,47830.000000,48050.000000,47330.000000,47650.000000,47007.792969,656100
2020-07-20,47410.000000,47580.000000,46710.000000,47020.000000,46386.285156,887500
2020-07-21,47790.000000,48410.000000,47610.000000,47870.000000,47224.828125,1184700
2020-07-22,47500.000000,47900.000000,47240.000000,47680.000000,47037.390625,842800
2020-07-27,47680.000000,48050.000000,47260.000000,47500.000000,46859.816406,782300
2020-07-28,47700.000000,48030.000000,47270.000000,47290.000000,46652.644531,678100
2020-07-29,47250.000000,47400.000000,46870.000000,47270.000000,46632.914063,653800
2020-07-30,47330.000000,47740.000000,47230.000000,47300.000000,46662.511719,592200
2020-07-31,47200.000000,47370.000000,46250.000000,46440.000000,45814.101563,907400
2020-08-03,46000.000000,47190.000000,45860.000000,46970.000000,46336.957031,912100
2020-08-04,47800.000000,48550.000000,47440.000000,47590.000000,46948.601563,1468000
2020-08-05,48690.000000,49290.000000,48310.000000,49100.000000,48438.250000,1365100
2020-08-06,49500.000000,49500.000000,48710.000000,49190.000000,48527.039063,1113100
2020-08-07,51400.000000,51450.000000,50110.000000,50460.000000,49779.921875,2662900
2020-08-11,50690.000000,50970.000000,49680.000000,50040.000000,49365.582031,1361500
2020-08-12,50220.000000,50650.000000,49890.000000,50460.000000,49779.921875,821500
2020-08-13,50860.000000,51290.000000,50180.000000,51200.000000,50509.949219,1068700
2020-08-14,51270.000000,51480.000000,51030.000000,51320.000000,50628.332031,688000
2020-08-17,51350.000000,52190.000000,51320.000000,51550.000000,50855.230469,887600
2020-08-18,51900.000000,53000.000000,51750.000000,52830.000000,52117.980469,1386600
2020-08-19,53460.000000,53790.000000,53130.000000,53380.000000,52660.566406,1000300
2020-08-20,53500.000000,53670.000000,52890.000000,53300.000000,52581.644531,884900
2020-08-21,53500.000000,54880.000000,53450.000000,54700.000000,53962.777344,1527500
2020-08-24,55370.000000,57450.000000,55220.000000,57320.000000,56547.464844,2145600
2020-08-25,57700.000000,57750.000000,55820.000000,56030.000000,55274.851563,1980000
2020-08-26,56370.000000,58220.000000,56260.000000,57530.000000,56754.636719,1896000
2020-08-27,57780.000000,57980.000000,57000.000000,57250.000000,56478.410156,1045200
2020-08-28,57250.000000,57680.000000,55860.000000,56390.000000,55630.000000,1752500
2020-08-31,57090.000000,57200.000000,56120.000000,56740.000000,55975.281250,1171100
2020-09-01,57460.000000,58620.000000,57300.000000,58590.000000,57800.347656,1774500
2020-09-02,59500.000000,59800.000000,58860.000000,59550.000000,58747.410156,1883500
2020-09-03,59600.000000,61300.000000,59200.000000,60520.000000,59704.335938,2573900
2020-09-04,59410.000000,60210.000000,58950.000000,59800.000000,58994.042969,1610100
2020-09-07,59290.000000,60150.000000,58750.000000,58950.000000,58155.496094,1157000
2020-09-08,58500.000000,58560.000000,56320.000000,57030.000000,56261.375000,1747100
2020-09-09,56090.000000,58320.000000,56000.000000,57880.000000,57099.917969,1714700
2020-09-10,59000.000000,59600.000000,58750.000000,59030.000000,58234.417969,1322000
2020-09-11,59500.000000,59590.000000,58620.000000,59230.000000,58431.722656,1115100
2020-09-14,58950.000000,59420.000000,58580.000000,59250.000000,58451.453125,641800
2020-09-15,59620.000000,59940.000000,59220.000000,59730.000000,58924.984375,878200
2020-09-16,59890.000000,59920.000000,59220.000000,59830.000000,59023.636719,757000
2020-09-17,59860.000000,59860.000000,58880.000000,58980.000000,58185.093750,952500
2020-09-18,59220.000000,59730.000000,58980.000000,59700.000000,58895.390625,883200
2020-09-23,59800.000000,60500.000000,59500.000000,60420.000000,59605.687500,1143700
2020-09-24,60000.000000,60120.000000,59090.000000,59220.000000,58421.859375,968300
2020-09-25,59000.000000,59720.000000,58900.000000,59020.000000,58224.554688,783400
2020-09-28,59760.000000,60320.000000,59440.000000,60100.000000,59290.000000,1069900
2020-09-29,60500.000000,61270.000000,60000.000000,60920.000000,60920.000000,1110800
2020-09-30,60400.000000,60640.000000,59660.000000,59660.000000,59660.000000,957400
2020-10-02,60300.000000,60700.000000,57930.000000,58200.000000,58200.000000,1344800
2020-10-05,57820.000000,57910.000000,56650.000000,56920.000000,56920.000000,1250900
2020-10-06,57730.000000,57740.000000,56720.000000,57350.000000,57350.000000,966400
2020-10-07,57620.000000,57860.000000,57350.000000,57860.000000,57860.000000,686800
2020-10-08,57870.000000,58410.000000,57610.000000,58330.000000,58330.000000,691600
2020-10-09,58200.000000,58490.000000,57830.000000,58130.000000,58130.000000,561900
2020-10-12,58380.000000,58880.000000,58240.000000,58730.000000,58730.000000,583200
2020-10-13,58980.000000,59440.000000,58730.000000,59390.000000,59390.000000,598600
2020-10-14,59500.000000,59550.000000,58930.000000,59120.000000,59120.000000,590200
2020-10-15,59050.000000,59100.000000,58100.000000,58580.000000,58580.000000,627100
2020-10-16,58260.000000,58380.000000,57630.000000,57920.000000,57920.000000,587300
2020-10-19,58100.000000,58360.000000,57760.000000,58240.000000,58240.000000,420200
2020-10-20,58000.000000,58130.000000,57140.000000,57220.000000,57220.000000,766000
2020-10-21,57200.000000,57610.000000,56200.000000,56250.000000,56250.000000,896400
2020-10-22,56010.000000,56560.000000,55790.000000,55850.000000,55850.000000,897000
2020-10-23,55030.000000,55220.000000,54150.000000,55030.000000,55030.000000,1059400
2020-10-26,54710.000000,55370.000000,54320.000000,55090.000000,55090.000000,569100
2020-10-27,55270.000000,57030.000000,55190.000000,57030.000000,57030.000000,975000
2020-10-28,57710.000000,58240.000000,56560.000000,57470.000000,57470.000000,1147700
2020-10-29,57490.000000,58100.000000,57020.000000,58100.000000,58100.000000,824000
2020-10-30,58210.000000,58210.000000,56810.000000,56980.000000,56980.000000,985100
2020-11-02,57150.000000,58180.000000,57040.000000,57590.000000,57590.000000,837100
2020-11-04,57100.000000,57390.000000,56230.000000,56680.000000,56680.000000,1293300
2020-11-05,57360.000000,58420.000000,57340.000000,57910.000000,57910.000000,1279300
2020-11-06,59300.000000,60290.000000,57760.000000,57810.000000,57810.000000,2381800
2020-11-09,58330.000000,58750.000000,56550.000000,56550.000000,56550.000000,1641500
2020-11-10,54000.000000,54910.000000,53120.000000,54010.000000,54010.000000,2502700
2020-11-11,51310.000000,52410.000000,51200.000000,51680.000000,51680.000000,2449500
2020-11-12,52800.000000,53970.000000,52560.000000,53900.000000,53900.000000,1645600
2020-11-13,54810.000000,54910.000000,53870.000000,54480.000000,54480.000000,1215000
2020-11-16,54600.000000,54670.000000,53300.000000,53440.000000,53440.000000,1081200
2020-11-17,53710.000000,54440.000000,52760.000000,53190.000000,53190.000000,1348700
2020-11-18,53140.000000,53340.000000,52380.000000,53240.000000,53240.000000,1016500
2020-11-19,53750.000000,54420.000000,53360.000000,54420.000000,54420.000000,1188600
2020-11-20,55500.000000,55550.000000,54220.000000,54550.000000,54550.000000,1014500
2020-11-24,55130.000000,55140.000000,54260.000000,54990.000000,54990.000000,1197500
2020-11-25,54880.000000,55910.000000,54600.000000,55160.000000,55160.000000,1241300
2020-11-26,56000.000000,57710.000000,55660.000000,57710.000000,57710.000000,1843500
2020-11-27,57570.000000,58350.000000,57020.000000,58190.000000,58190.000000,1515900
2020-11-30,58700.000000,59380.000000,58570.000000,59260.000000,59260.000000,1628900
2020-12-01,59250.000000,59560.000000,57190.000000,57370.000000,57370.000000,1597000
2020-12-02,57470.000000,57900.000000,56800.000000,57010.000000,57010.000000,1068500
2020-12-03,56800.000000,57540.000000,55970.000000,56250.000000,56250.000000,1023700
2020-12-04,56500.000000,57200.000000,56110.000000,56930.000000,56930.000000,880600
2020-12-07,57300.000000,57850.000000,57030.000000,57770.000000,57770.000000,1109300
2020-12-08,58000.000000,58640.000000,57630.000000,58390.000000,58390.000000,1058800
2020-12-09,58390.000000,58980.000000,57820.000000,58950.000000,58950.000000,1043500
2020-12-10,58610.000000,59320.000000,58440.000000,59010.000000,59010.000000,1088200
2020-12-11,59390.000000,60770.000000,59310.000000,60340.000000,60340.000000,2053800
2020-12-14,60580.000000,62500.000000,60580.000000,62230.000000,62230.000000,1935300
2020-12-15,62910.000000,63250.000000,61440.000000,61620.000000,61620.000000,2010000
2020-12-16,61000.000000,63410.000000,60810.000000,63410.000000,63410.000000,2198000
2020-12-17,63300.000000,67880.000000,63090.000000,67600.000000,67600.000000,4313300
2020-12-18,67540.000000,67740.000000,65520.000000,66720.000000,66720.000000,2259700
2020-12-21,66000.000000,66560.000000,64860.000000,65250.000000,65250.000000,1272700
2020-12-22,65470.000000,66080.000000,63860.000000,64400.000000,64400.000000,1362500
2020-12-23,64400.000000,65080.000000,63910.000000,64480.000000,64480.000000,914600
2020-12-24,64870.000000,64870.000000,64010.000000,64730.000000,64730.000000,606100
2020-12-25,64750.000000,65090.000000,64330.000000,64670.000000,64670.000000,520000
2020-12-28,64920.000000,66150.000000,64670.000000,65880.000000,65880.000000,1189300
2020-12-29,66290.000000,66630.000000,65560.000000,65860.000000,65860.000000,898600
2020-12-30,65560.000000,66580.000000,65460.000000,65830.000000,65830.000000,784700
